record_id	stage	reason_code	reason_notes	source	url
PMID_41254506	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41254506/
PMID_41220946	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41220946/
PMID_41203405	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41203405/
PMID_41199231	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41199231/
PMID_41187768	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41187768/
PMID_41179793	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41179793/
PMID_41174620	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41174620/
PMID_41152773	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41152773/
PMID_41117608	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41117608/
PMID_41108000	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41108000/
PMID_41099603	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41099603/
PMID_41097708	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41097708/
PMID_41083954	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41083954/
PMID_41055681	title_abstract	INSUFFICIENT_ABSTRACT_INFO	Abstract too short for core charting fields.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41055681/
PMID_41050749	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41050749/
PMID_41044580	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41044580/
PMID_41042323	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41042323/
PMID_41025391	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/41025391/
PMID_40976055	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40976055/
PMID_40975493	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40975493/
PMID_40966831	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40966831/
PMID_40953936	title_abstract	NOT_VAGINAL_SELF_SAMPLING	Urine self-sampling or vaginal self-sampling not confirmed.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40953936/
PMID_40950939	title_abstract	NOT_VAGINAL_SELF_SAMPLING	Urine self-sampling or vaginal self-sampling not confirmed.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40950939/
PMID_40945403	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40945403/
PMID_40943384	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40943384/
PMID_40934187	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40934187/
PMID_40929021	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40929021/
PMID_40927032	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40927032/
PMID_40922606	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40922606/
PMID_40920594	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40920594/
PMID_40908766	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40908766/
PMID_40901236	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40901236/
PMID_40900483	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40900483/
PMID_40895387	title_abstract	PROTOCOL_NO_OUTCOMES	Protocol/design paper; not a primary implementation outcome report.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40895387/
PMID_40893812	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40893812/
PMID_40870920	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40870920/
PMID_40853784	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40853784/
PMID_40850293	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40850293/
PMID_40848138	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40848138/
PMID_40832398	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40832398/
PMID_40832106	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40832106/
PMID_40827881	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40827881/
PMID_40790302	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40790302/
PMID_40785955	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40785955/
PMID_40739994	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40739994/
PMID_40738554	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40738554/
PMID_40735691	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40735691/
PMID_40706896	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40706896/
PMID_40690458	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40690458/
PMID_40686350	title_abstract	NOT_VAGINAL_SELF_SAMPLING	Urine self-sampling or vaginal self-sampling not confirmed.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40686350/
PMID_40679417	title_abstract	NOT_VAGINAL_SELF_SAMPLING	Urine self-sampling or vaginal self-sampling not confirmed.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40679417/
PMID_40666143	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40666143/
PMID_40662592	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40662592/
PMID_40629046	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40629046/
PMID_40627870	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40627870/
PMID_40627810	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40627810/
PMID_40614682	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40614682/
PMID_40590686	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40590686/
PMID_40583674	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40583674/
PMID_40565044	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40565044/
PMID_40560256	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40560256/
PMID_40558270	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40558270/
PMID_40546464	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40546464/
PMID_40541681	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40541681/
PMID_40538663	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40538663/
PMID_40533808	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40533808/
PMID_40499075	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40499075/
PMID_40493576	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40493576/
PMID_40492225	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40492225/
PMID_40471116	title_abstract	NOT_CERVICAL_SCREENING	Not cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40471116/
PMID_40461552	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40461552/
PMID_40447422	title_abstract	PROTOCOL_NO_OUTCOMES	Protocol/design paper; not a primary implementation outcome report.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40447422/
PMID_40443628	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40443628/
PMID_40408400	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40408400/
PMID_40388167	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40388167/
PMID_40367209	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40367209/
PMID_40357572	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40357572/
PMID_40346533	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40346533/
PMID_40341769	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40341769/
PMID_40337741	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40337741/
PMID_40335076	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40335076/
PMID_40323265	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40323265/
PMID_40312377	title_abstract	PROTOCOL_NO_OUTCOMES	Protocol/design paper; not a primary implementation outcome report.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40312377/
PMID_40308356	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40308356/
PMID_40305464	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40305464/
PMID_40302094	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40302094/
PMID_40270234	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40270234/
PMID_40234747	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40234747/
PMID_40223080	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40223080/
PMID_40208182	title_abstract	PROTOCOL_NO_OUTCOMES	Protocol/design paper; not a primary implementation outcome report.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40208182/
PMID_40175959	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40175959/
PMID_40169350	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40169350/
PMID_40162498	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40162498/
PMID_40160269	title_abstract	SECONDARY_REVIEW	Secondary evidence (review) not charted.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40160269/
PMID_40141711	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40141711/
PMID_40140796	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40140796/
PMID_40133922	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40133922/
PMID_40132819	title_abstract	PROTOCOL_NO_OUTCOMES	Protocol/design paper; not a primary implementation outcome report.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40132819/
PMID_40128850	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40128850/
PMID_40124159	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40124159/
PMID_40113165	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40113165/
PMID_40104876	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40104876/
PMID_40087160	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40087160/
PMID_40083940	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40083940/
PMID_40078237	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40078237/
PMID_40055959	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40055959/
PMID_40028694	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40028694/
PMID_40017550	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40017550/
PMID_40002207	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/40002207/
PMID_39999769	title_abstract	NOT_CERVICAL_SCREENING	Not clearly HPV self-sampling in cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/39999769/
PMID_39983278	title_abstract	NOT_CERVICAL_SCREENING	Not cervical screening context.	PubMed	https://pubmed.ncbi.nlm.nih.gov/39983278/
PMID_39981201	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/39981201/
PMID_39979520	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/39979520/
PMID_39934769	title_abstract	NOT_UNDERSCREENED_FOCUS	Does not clearly target underscreened/nonattender populations.	PubMed	https://pubmed.ncbi.nlm.nih.gov/39934769/
